Institution Index,Institution,Last Name,First Name,Ph.D. Graduation Year,Ph.D. Graduate School,Research Interest,H-index,Citations,Publications,Publications Divided by Co-authors
296,Tsinghua University,Yue-zhi,Zhou,,,,,,1,0.1
296,Tsinghua University,Jianwei,Zhuge,2006,Peking University,,19,1445,1,0.2
497,University of Toronto,Tovi,Grossman,2008,University of Toronto,Human-computer interaction,49,8043,93,25.8
497,University of Toronto,Ravin,Balakrishnan,,University of Toronto,Human-computer interaction,78,18048,92,31.5
497,University of Toronto,Sanja,Fidler,2010,University of Ljubljana,Computer vision,51,13050,83,20.8
497,University of Toronto,Richard,Zemel,1994,University of Toronto,Machine learning & data mining,61,30492,74,24
497,University of Toronto,Daniel,Wigdor,2008,University of Toronto,Human-computer interaction,52,9096,60,16
497,University of Toronto,Brendan,Frey,1997,University of Toronto,"Machine learning & data mining,Comp. bio & bioinformatics",73,40023,57,21.6
497,University of Toronto,Toniann,Pitassi,1992,University of Toronto,Algorithms & complexity,48,8561,53,16.7
497,University of Toronto,Koudas,Nick,1998,University of Toronto,Databases,63,17857,50,14.2
497,University of Toronto,Grinspun,Eitan,2003,California Institute of Technology,Computer graphics,44,7425,47,10.9
497,University of Toronto,Kutulakos,Kiriakos,1994,University of Wisconsin - Madison,Computer vision,35,7073,43,16.9
497,University of Toronto,Fleet,David,1991,University of Toronto,"Computer vision,Machine learning & data mining",65,27339,39,13.5
497,University of Toronto,Singh,Karan,1995,Ohio State University,"Human-computer interaction,Computer graphics,Machine learning & data mining",47,7297,39,10.3
497,University of Toronto,Dickinson,Sven,1991,University of Maryland - College Park,Computer vision,43,8721,35,10.2
497,University of Toronto,Jepson,Allan,1980,California Institute of Technology,Computer vision,52,13403,35,14.4
497,University of Toronto,Truong,Khai,2005,Georgia Institute of Technology,Human-computer interaction,40,5258,35,10.9
497,University of Toronto,Chevalier,Fanny,2007,Univerisity of Bordeaux,Human-computer interaction,25,1895,34,7.9
497,University of Toronto,Shah,Nisarg,2016,Carnegie Mellon University,"Artificial intelligence,Economics & computation",19,1562,32,10.2
497,University of Toronto,Bacchus,Fahiem,1988,University of Alberta,Artificial intelligence,51,9975,31,14.2
497,University of Toronto,Borodin,Allan,1969,Cornell University,"Artificial intelligence,Economics & computation",45,11856,27,8.5
497,University of Toronto,Penn,Gerald,2000,Carnegie Mellon University,Natural language processing,28,4430,27,13.5
497,University of Toronto,Hirst,Graeme,1983,Brown University,Natural language processing,53,15173,26,11.2
497,University of Toronto,Mcllraith,Sheila,1997,University of Toronto,Artificial intelligence,53,17468,26,9.7
497,University of Toronto,Jacobson,Alec,2013,Swiss Federal Institute of Technology Zurich,Computer graphics,24,2023,24,7.1
497,University of Toronto,Grosse,Roger,2014,Massachusetts Institute of Technology,Machine learning & data mining,29,7389,23,6.3
497,University of Toronto,Duvenaud,David,2014,University of Cambridge,Machine learning & data mining,33,7880,21,5.6
497,University of Toronto,Farzan,Azadeh,,University of Illinois at Urbana-Champaign,"Programming languages,Logic & verification",21,1325,21,8.3
497,University of Toronto,Jerger,Natalie,2008,University of Wisconsin - Madison,Computer architecture,29,4360,20,5.4
497,University of Toronto,Lara,Eyal,2002,Rice University,Computer architecture,41,6468,19,3.8
497,University of Toronto,Roy,Daniel,2011,Massachusetts Institute of Technology,Machine learning & data mining,25,3737,17,5.8
497,University of Toronto,Baecker,Ronald,1969,Massachusetts Institute of Technology,Human-computer interaction,54,11977,17,7.4
497,University of Toronto,Beck,J.Christopher,1999,University of Toronto,Artificial intelligence,38,5279,17,6.3
497,University of Toronto,Stumm,Michael,1984,University of Zurich,Operating systems,40,6291,17,3.8
497,University of Toronto,Levin,David,2012,University of British Columbia,Computer graphics,18,904,16,3.6
497,University of Toronto,Long,Fan,2017,Massachusetts Institute of Technology,"Software engineering,Programming languages",18,2233,16,4.5
497,University of Toronto,Nikolov,Aleksandar,2014,Rutgers University,Algorithms & complexity,15,899,16,5.7
497,University of Toronto,Sachdeva,Sushant,2013,Princeton University,Algorithms & complexity,15,873,16,4.5
497,University of Toronto,Sachdeva,Sushant,2013,Princeton University,Algorithms & complexity,15,873,16,4.5
497,University of Toronto,Yuan,Ding,2013,University of Illinois at Urbana-Champaign,Operating systems,17,2037,16,3.3
497,University of Toronto,Brudno,Michael,2004,Stanford University,"Comp. bio & bioinformatics,Visualization",55,19115,15,4.1
497,University of Toronto,Chechik,Marsha,,,Software engineering,44,6438,15,4.7
497,University of Toronto,Molloy,Michael,,,Algorithms & complexity,38,12391,15,9.2
497,University of Toronto,Garg,Animesh,2016,University of California - Berkeley,Robotics,19,1306,14,2
497,University of Toronto,Lie,David,,Stanford University,Computer security,25,4050,14,4.1
497,University of Toronto,Pekhimenko,Gennady,,Carnegie Mellon University,Computer architecture,25,2520,14,2.1
497,University of Toronto,Ellen,Faith,,,Algorithms & complexity,27,2573,13,5.5
497,University of Toronto,Munteanu,Cosmin,,,Human-computer interaction,18,1168,13,5.2
497,University of Toronto,Ahmed,Syed,,,Human-computer interaction,18,1071,12,3.4
497,University of Toronto,Anderson,Ashton,2015,Stanford University,The Web & information retrieval,14,2301,12,3.3
497,University of Toronto,Ba,Jimmy,,University of Toronto,Machine learning & data mining,27,68855,12,3.3
497,University of Toronto,Goel,Ashvin,2003,Oregon Graduate Institute,Computer architecture,33,3869,11,3
497,University of Toronto,Shkurti,Florian,2019,McGill University,Robotics,11,301,11,3.2
497,University of Toronto,Stevenson,Suzanne,,University of Maryland - College Park,Natural language processing,33,6250,11,4.2
497,University of Toronto,Fox,Mark,1983,Carnegie Mellon University,,61,17377,10,4.1
497,University of Toronto,Rossman,Benjamin,,Massachusetts Institute of Technology,Algorithms & complexity,14,581,10,6.7
497,University of Toronto,Rudzicz,Frank,2011,University of Toronto,Natural language processing,27,2199,10,4.7
497,University of Toronto,Vijaykumar,Nandita,2019,Carnegie Mellon University,Computer architecture,11,985,10,1.5
497,University of Toronto,Burgner-Kahrs,Jessica,2010,Karlsruhe Institute of Technology,Robotics,20,2089,9,3.3
497,University of Toronto,Li,Baochun,2000,University of Illinois at Urbana-Champaign,"Machine learning & data mining,Measurement & perf. analysis",80,20088,9,2.8
497,University of Toronto,Morris,Quaid,,,Comp. bio & bioinformatics,58,20442,9,2.8
497,University of Toronto,Veneris,Andreas,,University of Illinois at Urbana-Champaign,Design automation,24,2050,9,2.5
497,University of Toronto,Erdogdu,Murat,,Stanford University,Machine learning & data mining,13,836,8,3.4
497,University of Toronto,Brown,Angela,2005,Carnegie Mellon University,Databases,19,1450,7,2.3
497,University of Toronto,Williams,Joseph,2013,University of California - Berkeley,Human-computer interaction,20,1758,7,1.4
497,University of Toronto,Schroeder,Bianca,,Carnegie Mellon University,,30,7186,6,2.2
497,University of Toronto,Yuen,Henry,2016,Massachusetts Institute of Technology,Algorithms & complexity,77,22190,6,2
497,University of Toronto,Amza,Cristiana,2003,Rice University,,27,4083,5,1.4
497,University of Toronto,Anthony,Bonner,1991,Rutgers University,Comp. bio & bioinformatics,24,2453,5,2
497,University of Toronto,Steve,Easterbrook,1991,Imperial College London,Software engineering,49,12404,5,1.8
497,University of Toronto,Yashar,Ganjali,2006,Stanford University,,32,6552,5,1.2
497,University of Toronto,Mark,Chignell,1981,University of Canterbury,Human-computer interaction,38,6399,4,1.1
497,University of Toronto,Maryam,Dehnavi,2013,McGill University,High-performance computing,11,437,4,0.9
497,University of Toronto,Marzyeh,Ghassemi,2017,Massachusetts Institute of Technology,"Artificial intelligence,Machine learning & data mining",22,1771,4,0.6
497,University of Toronto,Jörg,Liebeherr,1991,University of Georgia,Measurement & perf. analysis,36,5101,4,1.4
497,University of Toronto,Sam,Toueg,1979,Princeton University,Algorithms & complexity,50,"13,122",4,2.3
497,University of Toronto,Derek G.,Corneil,1968,University of Toronto,Algorithms & complexity,25,4780,3,1.1
497,University of Toronto,Arvind,Gupta,1990,University of Toronto,Artificial intelligence,23,2239,3,1.1
497,University of Toronto,Peter,Marbach,1998,Massachusetts Institute of Technology,Measurement & perf. analysis,23,2098,3,1.1
497,University of Toronto,Shurui,Zhou,2020,Carnegie Mellon University,Software engineering,5,122,3,0.8
497,University of Toronto,Tarek,Abdelrahman,1989,University of Michigan,Computer architecture,16,1340,2,1
497,University of Toronto,Alán,Aspuru-Guzik,2004,University of California - Berkeley,Machine learning & data mining,80,30460,2,0.4
497,University of Toronto,Anna,Goldenberg,2007,Carnegie Mellon University,Machine learning & data mining,25,4552,2,0.8
497,University of Toronto,Alan,Moses,2005,University of California - Berkeley,,33,7573,2,0.4
497,University of Toronto,Gary,Bader,2002,University of Toronto,,88,53003,1,0.5
497,University of Toronto,Christina,Christara,1998,Purdue University,,15,710,1,1
497,University of Toronto,Michael,Grüninger,2000,University of Toronto,,41,15447,1,0.5
497,University of Toronto,Vassos,Hadzilacos,1984,Harvard University,,28,4492,1,0.5
497,University of Toronto,Kelly,Lyons,1994,Queen's University,,21,2592,1,0.3
497,University of Toronto,Alex,Mihailidis,2002,University of Strathclyde,,44,7987,1,0.2
497,University of Toronto,Frederick,Roth,1998,Harvard University,,67,31992,1,0.2
497,University of Toronto,Eric,Yu,1995,University of Toronto,,59,19311,1,0.5
497,University of Toronto,Zhaolei,Zhang,2020,University of California - Berkeley,,47,9575,1,0.2
90,Fudan University,Gu,Ning,1995,Chinese Academy of Sciences,"Human-computer interaction,The Web & information retrieval",19,1329,6,1.1
90,Fudan University,Xie,Zhipeng,2001,Hefei University of Technology,Artificial intelligence,13,775,6,2.1
90,Fudan University,Zhang,Yanchun,1991,The University of Queensland,Artificial intelligence,10,1384,6,1.2
90,Fudan University,Zhang,Yuejie,1999,Northeastern University,Artificial intelligence,11,379,6,1.1
90,Fudan University,Zhang,Zhongzhi,2006,Dalian University of Technology,"The Web & information retrieval,Artificial intelligence",27,2334,6,1.8
90,Fudan University,Zhao,Wenyun,1989,Fudan University,Software engineering,4,50,6,1.2
90,Fudan University,Lu,Tun,2006,Sichuan University,Human-computer interaction,13,553,5,0.9
90,Fudan University,Zhou,Xiangdong,2003,Fudan University,Computer vision,2,10,5,1.1
90,Fudan University,Yan,Bo,2004,Chinese University of Hong Kong,Computer vision,4,55,4,1.1
90,Fudan University,Lu,Hong,2003,Nanyang Technological University,Computer vision,3,23,4,0.9
90,Fudan University,Chen,Yanqiu,1995,Southampton University,Computer vision,6,86,4,1.1
90,Fudan University,Chi,Mingmin,2006,University of Trento,"Computer vision,Machine learning & data mining",18,1776,4,1.3
90,Fudan University,Xiong,Yun,2008,Fudan University,Machine learning & data mining,4,140,4,0.8
90,Fudan University,Zhu,Yangyong,1994,Fudan University,Machine learning & data mining,13,980,4,0.8
90,Fudan University,Zhang,Kai,2016,University of Science and Technology of China,Databases,8,690,3,0.5
90,Fudan University,Wang,Peng,2007,Fudan University,Databases,5,123,3,0.8
90,Fudan University,He,ZhenYing,2006,Harbin Institute of Technology,Artificial intelligence,1,27,3,0.5
90,Fudan University,Tan,Zijing,2004,Fudan University,Databases,7,203,3,0.6
90,Fudan University,Wang,Yitong,1999,Fudan University,Computer vision,12,559,3,0.5
90,Fudan University,Wang,Zhihui,2007,Fudan University,Computer vision,1,7,3,0.6
90,Fudan University,Zhou,Yangfan,2009,Chinese University of Hong Kong,Software engineering,17,1150,3,0.6
90,Fudan University,Fleischer,Rudolf,1993,University of Saarbrücken,Algorithms & complexity,28,3344,2,1.3
90,Fudan University,Han,Weili,2003,Zhejiang University,,21,1984,2,0.5
90,Fudan University,Jing,Yinan,2007,Fudan University,,10,263,2,0.3
90,Fudan University,Li,Xudong,2015,National University of Singapore,,9,371,2,0.7
90,Fudan University,Niu,Junyu,1999,Northeastern University,,7,215,2,0.6
90,Fudan University,Sha,Chaofeng,2009,Fudan University,Artificial intelligence,11,530,2,0.6
90,Fudan University,Tang,Yuan,,Chinese Academy of Sciences,,8,557,2,0.2
90,Fudan University,Yang,Su,1999,Northwestern Polytechnical University,Human-computer interaction,18,986,2,0.6
90,Fudan University,Zhang,Weihua,2007,Fudan University,Design automation,10,323,2,0.2
90,Fudan University,Zhang,Mi,2010,University College Dublin,,9,1000,1,0.3
90,Fudan University,Li,Wei,2004,Fudan University,,,,1,0.3
90,Fudan University,Kan,Haibin,1999,Fudan University,,14,803,1,0.2
90,Fudan University,Zeng,Jianping,2006,Xiamen University,,18,906,1,0.2
90,Fudan University,Zhang,Wenqing,2004,Shanghai Jiao Tong University,,10,324,1,0.2
90,Fudan University,Zhao,Weidong,2001,Southeast University,,5,223,1,0.2
195,Nanjing University,Zhou,Zhi-Hua,2000,Nanjing University,"Artificial intelligence,Machine learning & data mining",101,51334,132,44.2
195,Nanjing University,Zhang,Lijun,2012,Zhejiang University,"Machine learning & data mining,Artificial intelligence",25,2733,43,11.2
195,Nanjing University,Huang,Shujian,2012,Nanjing University,"Natural language processing,Artificial intelligence",15,1279,36,7.1
195,Nanjing University,Yu,Yang,2009,Tsinghua University,Artificial intelligence,23,1840,33,9.8
195,Nanjing University,Chen,Jiajun,1998,Nanjing University,"Natural language processing,Artificial intelligence",19,1378,33,6.4
195,Nanjing University,Li,Wu-Jun,2010,The Hong Kong University of Science and Technology,Artificial intelligence,26,3491,31,11.6
195,Nanjing University,Wu,Jianxin,2009,Georgia Institute of Technology,"Computer vision,Artificial intelligence",43,11022,31,11.3
195,Nanjing University,Dai,Xinyu,2005,Nanjing University,Natural language processing,17,1199,28,5.5
195,Nanjing University,Li,Yu-Feng,2013,Nanjing University,Artificial intelligence,23,2935,27,9.7
195,Nanjing University,Wang,Limin,2015,Chinese University of Hong Kong,Computer vision,32,6937,24,5.4
195,Nanjing University,Jiang,Yuan,2004,Nanjing University,Artificial intelligence,21,2468,23,5.7
195,Nanjing University,Zhan,De-Chuan,2010,Nanjing University,Artificial intelligence,12,1069,22,5.6
195,Nanjing University,Lu,Jian,1988,Nanjing University,Artificial intelligence,32,3842,17,3
195,Nanjing University,Gao,Yang,2000,Nanjing University,Artificial intelligence,30,4761,17,3.1
195,Nanjing University,Wang,Wei,2008,National University of Singapore,"Mobile computing,Human-computer interaction",72,25826,16,4
195,Nanjing University,Qu,Yuzhong,1995,Nanjing University,Artificial intelligence,30,3842,15,3.8
195,Nanjing University,Xu,Chang,2008,The Hong Kong University of Science and Technology,Software engineering,30,2881,14,3.4
195,Nanjing University,Li,Ming,2008,Nanjing University,Artificial intelligence,18,3367,14,5.4
195,Nanjing University,Xu,Baowen,,Beihang University,Software engineering,44,8431,14,2.7
195,Nanjing University,Cheng,Gong,2010,Southeast University,Artificial intelligence,21,2236,11,2.8
195,Nanjing University,Hu,Wei,2009,Southeast University,"Artificial intelligence,The Web & information retrieval,Databases",21,2349,11,2.7
